lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
it;it_matrimonio_reduced;Anche io ho letto di buttersss-non facciamo le squallide please;littlemisss;2013-01-14;2013-01-14;0;0;22;61;280;http://forum.alfemminile.com/forum/mariage1/__f501983_mariage1-Anche-io-ho-letto-di-buttersss-non-facciamo-le-squallide-please.html
it;it_matrimonio_reduced;Tanto per chiarire;reginainka;2013-01-14;2013-01-14;0;0;5;14;352;http://forum.alfemminile.com/forum/mariage1/__f501985_mariage1-Tanto-per-chiarire.html
it;it_matrimonio_reduced;Ragazze;fioredizucchina1;2013-01-14;2013-01-14;0;0;5;9;415;http://forum.alfemminile.com/forum/mariage1/__f501978_mariage1-Ragazze-roll.html
it;it_matrimonio_reduced;Estate 2013;moradiva;2013-01-11;2013-01-11;0;0;10;27;138;http://forum.alfemminile.com/forum/mariage1/__f501900_mariage1-Estate-2013-arrow.html
it;it_matrimonio_reduced;Ciao belle volevo dirvi che sono diventata mamma;buttersss;2013-01-10;2013-01-11;1;1;28;29;55;http://forum.alfemminile.com/forum/mariage1/__f501801_mariage1-Ciao-belle-volevo-dirvi-che-sono-diventata-mamma.html
it;it_matrimonio_reduced;Fufi78 avete notizie noi mamme di gennaio siamo preoccupate;holly1414;2013-01-11;2013-01-11;0;0;5;6;130;http://forum.alfemminile.com/forum/mariage1/__f501904_mariage1-Fufi78-avete-notizie-noi-mamme-di-gennaio-siamo-preoccupate.html
it;it_matrimonio_reduced;Custodisco un segreto...ma almeno voi...potrò dirlo...;reginainka;2013-01-09;2013-01-09;0;0;53;128;99;http://forum.alfemminile.com/forum/mariage1/__f501628_mariage1-Custodisco-un-segreto-ma-almeno-voi-potro-dirlo.html
it;it_matrimonio_reduced;Forse ho 5 minuti per il racconto  allora sofia è nata il 28/12/12;erika3211;2013-01-03;2013-01-03;0;0;28;28;118;http://forum.alfemminile.com/forum/mariage1/__f501282_mariage1-Forse-ho-5-minuti-per-il-racconto-girl-allora-sofia-e-nata-il-28-12-12.html
it;it_matrimonio_reduced;Per le già mamme una domandina please;fuffi25;2013-01-07;2013-01-07;0;0;6;9;308;http://forum.alfemminile.com/forum/mariage1/__f501506_mariage1-Per-le-gia-mamme-una-domandina-please.html
it;it_matrimonio_reduced;Meraviglioso!!;movingforward;2013-01-03;2013-01-03;0;0;4;5;73;http://forum.alfemminile.com/forum/mariage1/__f501291_mariage1-Meraviglioso-amour-amour-amour.html
it;it_matrimonio_reduced;ciao a tutte, buon anno!;ledy80;2013-01-03;2013-01-03;0;0;10;28;125;http://forum.alfemminile.com/forum/mariage1/__f501293_mariage1--kikou-ciao-a-tutte-buon-anno-saut.html
it;it_matrimonio_reduced;Forza butters;mewele;2013-01-02;2013-01-02;0;0;9;13;82;http://forum.alfemminile.com/forum/mariage1/__f501202_mariage1-Forza-butters.html
it;it_matrimonio_reduced;Buon pomeriggio forumine!stanotte ho sognato;antonellina2013;2012-12-28;2012-12-28;0;0;3;4;180;http://forum.alfemminile.com/forum/mariage1/__f501119_mariage1-Buon-pomeriggio-forumine-stanotte-ho-sognato-arrow.html
it;it_matrimonio_reduced;Saranno nati copocchione e luca?;gabrypaolo;2012-12-24;2012-12-26;2;2;6;10;34;http://forum.alfemminile.com/forum/mariage1/__f500974_mariage1-Saranno-nati-copocchione-e-luca.html
it;it_matrimonio_reduced;Che pessimo natale...;mammaasia1;2012-12-26;2012-12-26;0;0;19;22;252;http://forum.alfemminile.com/forum/mariage1/__f501020_mariage1-Che-pessimo-natale-bebe.html
it;it_matrimonio_reduced;A natale....;fufi78;2012-12-22;2012-12-22;0;0;13;23;147;http://forum.alfemminile.com/forum/mariage1/__f500925_mariage1-A-natale-love.html
it;it_matrimonio_reduced;Buongiorno   mega incacchiata vi chiedo: qualcuna non ha pagato l'imu?;81sangia;2012-12-18;2012-12-18;0;0;10;19;120;http://forum.alfemminile.com/forum/mariage1/__f500544_mariage1-Buongiorno-evil-mega-incacchiata-vi-chiedo-qualcuna-non-ha-pagato-l-imu.html
it;it_matrimonio_reduced;Beato colui che non si aspetta nulla;movingforward;2012-12-15;2012-12-15;0;0;5;18;351;http://forum.alfemminile.com/forum/mariage1/__f500370_mariage1-Beato-colui-che-non-si-aspetta-nulla.html
it;it_matrimonio_reduced;...   rsgazze vi saluto....;mammaasia1;2012-12-14;2012-12-14;0;0;24;25;75;http://forum.alfemminile.com/forum/mariage1/__f500317_mariage1--o-rsgazze-vi-saluto.html
it;it_matrimonio_reduced;ho una domanda per le già mamme;dillina88;2012-12-14;2012-12-14;0;0;18;30;116;http://forum.alfemminile.com/forum/mariage1/__f500292_mariage1--shy-ho-una-domanda-per-le-gia-mamme-shy.html
it;it_matrimonio_reduced;Sono così        davanti al pc     ...;21viola21;2012-12-14;2012-12-14;0;0;7;15;216;http://forum.alfemminile.com/forum/mariage1/__f500296_mariage1-Sono-cosi-shock-shock-shock-davanti-al-pc-arrow-arrow.html
it;it_matrimonio_reduced;Se a qualcuna interessa vedere i miei fiocchi per leila;81sangia;2012-12-12;2012-12-13;1;1;5;6;89;http://forum.alfemminile.com/forum/mariage1/__f499980_mariage1-Se-a-qualcuna-interessa-vedere-i-miei-fiocchi-per-leila-roule.html
it;it_matrimonio_reduced;Ho bisogno di un pat pst...;mammaasia1;2012-12-12;2012-12-12;0;0;15;23;115;http://forum.alfemminile.com/forum/mariage1/__f500013_mariage1-Ho-bisogno-di-un-pat-pst-love.html
it;it_matrimonio_reduced;Partorire in casa.. lo fareste?;ponghina2;2012-12-11;2012-12-11;0;0;19;34;309;http://forum.alfemminile.com/forum/mariage1/__f499892_mariage1-Partorire-in-casa-lo-fareste.html
it;it_matrimonio_reduced;Post ufficiale dei regali di natale;spetussetta;2012-12-07;2012-12-07;0;0;14;40;265;http://forum.alfemminile.com/forum/mariage1/__f499511_mariage1-Post-ufficiale-dei-regali-di-natale-star.html
it;it_matrimonio_reduced;Un saluto super iper veloce da fuffi e alessandro!!!;fuffi25;2012-11-26;2012-11-26;0;0;9;10;134;http://forum.alfemminile.com/forum/mariage1/__f498198_mariage1-Un-saluto-super-iper-veloce-da-fuffi-e-alessandro.html
it;it_matrimonio_reduced;Un saluto super iper veloce da fuffi e alessandro!!!;fuffi25;2012-11-26;2012-11-26;0;0;9;10;134;http://forum.alfemminile.com/forum/mariage1/__f498198_mariage1-Un-saluto-super-iper-veloce-da-fuffi-e-alessandro.html
it;it_matrimonio_reduced;Gravidanza e consultorio    cerco consigli;ginevra911;2012-12-05;2012-12-05;0;0;8;13;181;http://forum.alfemminile.com/forum/mariage1/__f499359_mariage1-Gravidanza-e-consultorio-arrow-cerco-consigli-bien.html
it;it_matrimonio_reduced;per chi interessa, aggiornamenti visita;81sangia;2012-12-03;2012-12-03;0;0;12;21;86;http://forum.alfemminile.com/forum/mariage1/__f499036_mariage1--per-chi-interessa-aggiornamenti-visita-super.html
it;it_matrimonio_reduced;Il traguardo si sta avvicinando....;mammaasia1;2012-12-01;2012-12-01;0;0;13;23;88;http://forum.alfemminile.com/forum/mariage1/__f498956_mariage1-Il-traguardo-si-sta-avvicinando-bebe.html
it;it_matrimonio_reduced;E' arrivato il colpo di grazia alla mia fobia del parto;buttersss;2012-11-29;2012-11-29;0;0;22;37;367;http://forum.alfemminile.com/forum/mariage1/__f498787_mariage1-E-arrivato-il-colpo-di-grazia-alla-mia-fobia-del-parto.html
it;it_matrimonio_reduced;Che programmi avete per questo we?;pokah29;2012-11-30;2012-11-30;0;0;16;47;129;http://forum.alfemminile.com/forum/mariage1/__f498870_mariage1-Che-programmi-avete-per-questo-we.html
it;it_matrimonio_reduced;Fobia del parto?;ginevra911;2012-11-29;2012-11-29;0;0;13;39;366;http://forum.alfemminile.com/forum/mariage1/__f498803_mariage1-Fobia-del-parto-shock-shock-shock.html
it;it_matrimonio_reduced;Per butter e tutte qlle che me lo hanno chiesto ...non e' del parto che vi dovete preoccupare ( lung;lalybella2;2012-11-26;2012-11-26;0;0;12;30;1089;http://forum.alfemminile.com/forum/mariage1/__f498252_mariage1-Per-butter-e-tutte-qlle-che-me-lo-hanno-chiesto-non-e-del-parto-che-vi-dovete-preoccupare-lung.html
it;it_matrimonio_reduced;Oggi sono a terra, ho bisogno di una parola di conforto;buttersss;2012-11-26;2012-11-26;0;0;13;27;283;http://forum.alfemminile.com/forum/mariage1/__f498238_mariage1-Oggi-sono-a-terra-ho-bisogno-di-una-parola-di-conforto.html
it;it_matrimonio_reduced;Marito in sala parto...e se avessi cambiato idea?;valinainnamorata;2012-11-23;2012-11-23;0;0;32;97;305;http://forum.alfemminile.com/forum/mariage1/__f497913_mariage1-Marito-in-sala-parto-e-se-avessi-cambiato-idea-shock.html
it;it_matrimonio_reduced;Buongiorno!!! domandina, ci credete al significato dei sogni?;movingforward;2012-11-12;2012-11-12;0;0;6;19;430;http://forum.alfemminile.com/forum/mariage1/__f496765_mariage1-Buongiorno-domandina-ci-credete-al-significato-dei-sogni.html
it;it_matrimonio_reduced;Da ieri..... il conto alla rovescia.....;mammaasia1;2012-11-08;2012-11-08;0;0;13;17;112;http://forum.alfemminile.com/forum/mariage1/__f496497_mariage1-Da-ieri-il-conto-alla-rovescia-roll.html
it;it_matrimonio_reduced;Ma ciaoooooo;svampynat1;2012-11-06;2012-11-06;0;0;8;17;98;http://forum.alfemminile.com/forum/mariage1/__f496274_mariage1-Ma-ciaoooooo-d-d-d.html
it;it_matrimonio_reduced;La vostra dpp quand'è?;ansonica80;2012-11-01;2012-11-01;0;0;18;32;81;http://forum.alfemminile.com/forum/mariage1/__f495847_mariage1-La-vostra-dpp-quand-e.html
it;it_matrimonio_reduced;Non so se    o   ???;fuffi25;2012-10-29;2012-10-29;0;0;12;27;178;http://forum.alfemminile.com/forum/mariage1/__f495451_mariage1-Non-so-se-mrgreen-o-triste.html
it;it_matrimonio_reduced;A tutte le appanzate e future appanzate;fuffi25;2012-10-25;2012-10-25;0;0;10;17;176;http://forum.alfemminile.com/forum/mariage1/__f495147_mariage1-A-tutte-le-appanzate-e-future-appanzate.html
it;it_matrimonio_reduced;Ed eccolo l'elogio delle suocere!;jeansecamicia;2012-10-24;2012-10-24;0;0;4;4;749;http://forum.alfemminile.com/forum/mariage1/__f494953_mariage1-Ed-eccolo-l-elogio-delle-suocere.html
it;it_matrimonio_reduced;Torno da mamma;dorotea1982;2012-09-24;2012-09-24;0;0;31;45;125;http://forum.alfemminile.com/forum/mariage1/__f492165_mariage1-Torno-da-mamma-love-lover.html
it;it_matrimonio_reduced;Tricotomia pre-parto ...;erika3211;2012-10-07;2012-10-07;0;0;6;8;144;http://forum.alfemminile.com/forum/mariage1/__f493321_mariage1-Tricotomia-pre-parto-shock-shock-shock-shock-shock.html
it;it_matrimonio_reduced;È nata una stella;ortesia;2012-10-04;2012-10-04;0;0;68;68;94;http://forum.alfemminile.com/forum/mariage1/__f493128_mariage1-e-nata-una-stella.html
it;it_matrimonio_reduced;Ceretta totale;jeansecamicia;2012-09-26;2012-09-26;0;0;16;43;151;http://forum.alfemminile.com/forum/mariage1/__f492437_mariage1-Ceretta-totale-triste.html
it;it_matrimonio_reduced;Io russo;jeansecamicia;2012-09-19;2012-09-19;0;0;5;11;185;http://forum.alfemminile.com/forum/mariage1/__f491721_mariage1-Io-russo-larme.html
it;it_matrimonio_reduced;Ciao ragazze   eccomi mamma   anzi, bimamma;celestelagatta;2012-09-18;2012-09-18;0;0;60;68;155;http://forum.alfemminile.com/forum/mariage1/__f491679_mariage1-Ciao-ragazze-kikou-eccomi-mamma-lover-anzi-bimamma-bravo.html
it;it_matrimonio_reduced;Buona seraaaaaaaa forum;apikalia;2012-09-12;2012-09-12;0;0;6;22;95;http://forum.alfemminile.com/forum/mariage1/__f491205_mariage1-Buona-seraaaaaaaa-forum-mrgreen.html
it;it_matrimonio_reduced;Ecchime;wink5;2012-09-14;2012-09-14;0;0;5;9;199;http://forum.alfemminile.com/forum/mariage1/__f491323_mariage1-Ecchime-fou.html
it;it_matrimonio_reduced;ho appena ricevuto un sms di celeste;danygab;2012-09-13;2012-09-13;0;0;17;17;67;http://forum.alfemminile.com/forum/mariage1/__f491289_mariage1--d-ho-appena-ricevuto-un-sms-di-celeste-amour-amour.html
it;it_matrimonio_reduced;Visita fatta....;mammaasia1;2012-09-12;2012-09-12;0;0;9;12;65;http://forum.alfemminile.com/forum/mariage1/__f491194_mariage1-Visita-fatta-bebe.html
it;it_matrimonio_reduced;Ieri con un'amica sono andata a bere un caffè;sognasole;2012-09-12;2012-09-12;0;0;17;25;183;http://forum.alfemminile.com/forum/mariage1/__f491105_mariage1-Ieri-con-un-amica-sono-andata-a-bere-un-caffe-roll.html
it;it_matrimonio_reduced;"Avete mai sentito una donna che ha da poco avuto un figlio dire ""con mio marito";blacksenzafiltri;2012-09-11;2012-09-11;0;0;16;34;136;http://forum.alfemminile.com/forum/mariage1/__f491081_mariage1-Avete-mai-sentito-una-donna-che-ha-da-poco-avuto-un-figlio-dire-con-mio-marito.html
it;it_matrimonio_reduced;Celeste......;stefy8026;2012-09-11;2012-09-11;0;0;29;47;170;http://forum.alfemminile.com/forum/mariage1/__f491008_mariage1-Celeste.html
it;it_matrimonio_reduced;Domandina depilazione (per chi ha già affrontato un cesareo o per chi lo sa);celestelagatta;2012-09-11;2012-09-11;0;0;11;14;100;http://forum.alfemminile.com/forum/mariage1/__f491021_mariage1-Domandina-depilazione-per-chi-ha-gia-affrontato-un-cesareo-o-per-chi-lo-sa.html
it;it_matrimonio_reduced;Ragazze venerdì mattina ho spanzatoooooo;nycoll;2012-09-10;2012-09-10;0;0;39;45;82;http://forum.alfemminile.com/forum/mariage1/__f490926_mariage1-Ragazze-venerdi-mattina-ho-spanzatoooooo-bebe-bebe-amour.html
it;it_matrimonio_reduced;Buongiorno! oggi sono nervosa   (scusate lo sfogo);celestelagatta;2012-09-10;2012-09-10;0;0;10;18;301;http://forum.alfemminile.com/forum/mariage1/__f490862_mariage1-Buongiorno-oggi-sono-nervosa-pcbreak-scusate-lo-sfogo.html
it;it_matrimonio_reduced;Mi viene lo schfo;brivido73;2012-09-05;2012-09-06;1;1;9;47;328;http://forum.alfemminile.com/forum/mariage1/__f490505_mariage1-Mi-viene-lo-schfo-evil.html
it;it_matrimonio_reduced;Siccome ormai la bomba è scoppiata lo racconto anche qua. questo post scatenerà un putiferio imamane;celestelagatta;2012-09-05;2012-09-05;0;0;48;73;227;http://forum.alfemminile.com/forum/mariage1/__f490453_mariage1-Siccome-ormai-la-bomba-e-scoppiata-lo-racconto-anche-qua-questo-post-scatenera-un-putiferio-imamane.html
it;it_matrimonio_reduced;Eccomi;wink5;2012-09-01;2012-09-01;0;0;5;5;218;http://forum.alfemminile.com/forum/mariage1/__f490135_mariage1-Eccomi-d.html
it;it_matrimonio_reduced;Buon pomeriggio donne!! tornate dalle ferie?!?!?!;svampynat1;2012-08-28;2012-08-28;0;0;3;8;160;http://forum.alfemminile.com/forum/mariage1/__f489818_mariage1-Buon-pomeriggio-donne-tornate-dalle-ferie.html
it;it_matrimonio_reduced;Comunque oggi ho fatto l'ultima eco;celestelagatta;2012-08-24;2012-08-24;0;0;21;41;138;http://forum.alfemminile.com/forum/mariage1/__f489609_mariage1-Comunque-oggi-ho-fatto-l-ultima-eco-mrgreen.html
it;it_matrimonio_reduced;Ciao a tutte, non sono scappata né ho partorito;celestelagatta;2012-08-09;2012-08-09;0;0;4;5;186;http://forum.alfemminile.com/forum/mariage1/__f488967_mariage1-Ciao-a-tutte-non-sono-scappata-ne-ho-partorito.html
it;it_matrimonio_reduced;quindi io e mewe...;81sangia;2012-07-31;2012-07-31;0;0;2;4;159;http://forum.alfemminile.com/forum/mariage1/__f488079_mariage1--fou-quindi-io-e-mewe.html
it;it_matrimonio_reduced;Ciao ragazze;celestelagatta;2012-08-20;2012-08-20;0;0;9;11;247;http://forum.alfemminile.com/forum/mariage1/__f489339_mariage1-Ciao-ragazze-mrgreen.html
it;it_matrimonio_reduced;;wink5;2012-08-09;2012-08-09;0;0;18;18;76;http://forum.alfemminile.com/forum/mariage1/__f488973_mariage1--lover.html
it;it_matrimonio_reduced;Mamme posso chiedere un consiglio?;trilli79;2012-08-09;2012-08-09;0;0;12;26;231;http://forum.alfemminile.com/forum/mariage1/__f488961_mariage1-Mamme-posso-chiedere-un-consiglio.html
it;it_matrimonio_reduced;Domanda sulla gravidanza.. per tutte!;dillina88;2012-08-08;2012-08-08;0;0;19;26;288;http://forum.alfemminile.com/forum/mariage1/__f488820_mariage1-Domanda-sulla-gravidanza-per-tutte.html
it;it_matrimonio_reduced;Sono mamma;trilli79;2012-08-04;2012-08-04;0;0;35;36;58;http://forum.alfemminile.com/forum/mariage1/__f488571_mariage1-Sono-mamma-amour.html
it;it_matrimonio_reduced;Facciamolo un elenco delle future spanzate;jeansecamicia;2012-07-31;2012-07-31;0;0;8;20;115;http://forum.alfemminile.com/forum/mariage1/__f488080_mariage1-Facciamolo-un-elenco-delle-future-spanzate-bebe.html
it;it_matrimonio_reduced;Rischiare o non rischiare, questo è il dilemma....;celestelagatta;2012-07-31;2012-07-31;0;0;4;11;390;http://forum.alfemminile.com/forum/mariage1/__f488055_mariage1-Rischiare-o-non-rischiare-questo-e-il-dilemma-pcbreak.html
it;it_matrimonio_reduced;Per le pancine e soprattutto per la mia chloèè;fuffi25;2012-07-27;2012-07-27;0;0;4;5;299;http://forum.alfemminile.com/forum/mariage1/__f487811_mariage1-Per-le-pancine-e-soprattutto-per-la-mia-chloee.html
it;it_matrimonio_reduced;Parto:chi di voi ha fatto,fara' o vorrebbe fare un di' l'epidurale?;987sharon987;2012-06-25;2012-06-25;0;0;27;35;311;http://forum.alfemminile.com/forum/mariage1/__f484811_mariage1-Parto-chi-di-voi-ha-fatto-fara-o-vorrebbe-fare-un-di-l-epidurale.html
it;it_matrimonio_reduced;Sky  ho letto che hai fatto cesareo ed epidurale;mammaasia1;2012-07-26;2012-07-26;0;0;3;8;199;http://forum.alfemminile.com/forum/mariage1/__f487741_mariage1-Sky-arrow-ho-letto-che-hai-fatto-cesareo-ed-epidurale.html
it;it_matrimonio_reduced;Ho visto una donna senza ombelico;ortesia;2012-07-24;2012-07-24;0;0;7;11;100;http://forum.alfemminile.com/forum/mariage1/__f487492_mariage1-Ho-visto-una-donna-senza-ombelico-shock.html
it;it_matrimonio_reduced;Stamattina devo sistemare in casa;celestelagatta;2012-07-23;2012-07-23;0;0;6;27;195;http://forum.alfemminile.com/forum/mariage1/__f487281_mariage1-Stamattina-devo-sistemare-in-casa-pcbreak.html
it;it_matrimonio_reduced;Ho una domanda hot / tecnica da porvi;foomene;2012-07-21;2012-07-21;0;0;6;12;299;http://forum.alfemminile.com/forum/mariage1/__f487223_mariage1-Ho-una-domanda-hot-tecnica-da-porvi-shy.html
it;it_matrimonio_reduced;E poi si chiedono perchè non partorisco vicino a casa?;celestelagatta;2012-07-21;2012-07-21;0;0;10;15;363;http://forum.alfemminile.com/forum/mariage1/__f487234_mariage1-E-poi-si-chiedono-perche-non-partorisco-vicino-a-casa.html
it;it_matrimonio_reduced;Buongiorno ragazze chi conosce bene la puglia;luce1279;2012-07-19;2012-07-19;0;0;8;15;171;http://forum.alfemminile.com/forum/mariage1/__f486985_mariage1-Buongiorno-ragazze-chi-conosce-bene-la-puglia-arrow-arrow.html
it;it_matrimonio_reduced;Ma davvero c'è chi pensa che adottare sia un diritto x una famiglia?;celestelagatta;2012-07-18;2012-07-18;0;0;11;49;465;http://forum.alfemminile.com/forum/mariage1/__f486826_mariage1-Ma-davvero-c-e-chi-pensa-che-adottare-sia-un-diritto-x-una-famiglia.html
it;it_matrimonio_reduced;Un gay è diverso da un uomosessuale...quindi dico il mio punto di vista...;siria832;2012-07-18;2012-07-18;0;0;29;58;315;http://forum.alfemminile.com/forum/mariage1/__f486882_mariage1-Un-gay-e-diverso-da-un-uomosessuale-quindi-dico-il-mio-punto-di-vista.html
it;it_matrimonio_reduced;Buongollo news di gabriel;trilli79;2012-07-12;2012-07-12;0;0;19;50;175;http://forum.alfemminile.com/forum/mariage1/__f486391_mariage1-Buongollo-news-di-gabriel-amour-roll-triste.html
it;it_matrimonio_reduced;Fatto controllo mensile   sono grandissime;celestelagatta;2012-07-02;2012-07-02;0;0;17;24;164;http://forum.alfemminile.com/forum/mariage1/__f485380_mariage1-Fatto-controllo-mensile-amour-sono-grandissime-amour.html
it;it_matrimonio_reduced;Stellina,vuoi che ti dica da cosa non posso scappare io?;81sangia;2012-06-28;2012-06-28;0;0;4;7;194;http://forum.alfemminile.com/forum/mariage1/__f485041_mariage1-Stellina-vuoi-che-ti-dica-da-cosa-non-posso-scappare-io-roll.html
it;it_matrimonio_reduced;posso dirvi una cosa?;81sangia;2012-06-27;2012-06-27;0;0;33;39;62;http://forum.alfemminile.com/forum/mariage1/__f484983_mariage1--shy-shy-shy-posso-dirvi-una-cosa-roll.html
it;it_matrimonio_reduced;Sondaggio parto:;valentilla;2012-06-27;2012-06-27;0;0;22;28;129;http://forum.alfemminile.com/forum/mariage1/__f484934_mariage1-Sondaggio-parto-roll.html
it;it_matrimonio_reduced;Ho fatto la visita oculistica stamattina... mi sconsigliano il parto naturale;celestelagatta;2012-06-15;2012-06-15;0;0;22;57;235;http://forum.alfemminile.com/forum/mariage1/__f483966_mariage1-Ho-fatto-la-visita-oculistica-stamattina-mi-sconsigliano-il-parto-naturale.html
it;it_matrimonio_reduced;Ciaooo belle ...finalmente sono mammaaaaaaaaaaaaaaaa;vivaliga83;2012-06-22;2012-06-22;0;0;43;43;89;http://forum.alfemminile.com/forum/mariage1/__f484572_mariage1-Ciaooo-belle-finalmente-sono-mammaaaaaaaaaaaaaaaa.html
it;it_parto_reduced;Gruppo vbac ...;tatamaty;2012-04-14;2012-04-14;0;0;32;96;370;http://forum.alfemminile.com/forum/f116/__f6239_f116-Gruppo-vbac.html
it;it_parto_reduced;Vi racconto il mio meraviglioso vbac (lunghissimo);coccinella2412;2011-12-12;2011-12-12;0;0;44;92;371;http://forum.alfemminile.com/forum/f116/__f5828_f116-Vi-racconto-il-mio-meraviglioso-vbac-lunghissimo.html
it;it_parto_reduced;Col cesareo si soffre molto meno;strangeone;2008-05-20;2010-09-15;848;848;43;84;821;http://forum.alfemminile.com/forum/f116/__f1863_f116-Col-cesareo-si-soffre-molto-meno.html
it;it_parto_reduced;Tesi di laurea triennale rooming-in e nido;francesca9019;2012-06-16;2012-06-18;2;2;17;60;597;http://forum.alfemminile.com/forum/f116/__f6443_f116-Tesi-di-laurea-triennale-rooming-in-e-nido.html
it;it_parto_reduced;Ospedale grassi-ostia...;solidea2000;2006-11-05;2006-11-15;10;10;43;59;566;http://forum.alfemminile.com/forum/f116/__f363_f116-Ospedale-grassi-ostia.html
it;it_parto_reduced;Romane...su roma: cliniche private  , ospedali e ginecologi.;78giglio78;2012-01-14;2012-01-14;0;0;14;56;252;http://forum.alfemminile.com/forum/f116/__f5936_f116-Romane-su-roma-cliniche-private-ospedali-e-ginecologi.html
it;it_parto_reduced;Ecco la mia esperienza...che non auguro a nessuno...;konsu24;2012-04-23;2012-04-24;1;1;34;55;489;http://forum.alfemminile.com/forum/f116/__f6271_f116-Ecco-la-mia-esperienza-che-non-auguro-a-nessuno.html
it;it_parto_reduced;Clinica santa famiglia terribile.....;chiarawine;2006-07-04;2009-09-21;1175;1175;40;51;560;http://forum.alfemminile.com/forum/f116/__f155_f116-Clinica-santa-famiglia-terribile.html
it;it_parto_reduced;"il mio meraviglioso parto ""africano"" col dr de stefano";supermamma11;2011-09-24;2011-09-24;0;0;33;46;351;http://forum.alfemminile.com/forum/f116/__f5573_f116--amour-il-mio-meraviglioso-parto-africano-col-dr-de-stefano.html
it;it_parto_reduced;Chi ha partorito???? entrate...;petitfleur007;2013-03-25;2013-04-02;8;8;17;43;586;http://forum.alfemminile.com/forum/f116/__f7316_f116-Chi-ha-partorito-entrate.html
it;it_parto_reduced;Partorire all'ospedale d rimini;kixbc;2009-08-05;2011-02-08;552;552;25;41;605;http://forum.alfemminile.com/forum/f116/__f3373_f116-Partorire-all-ospedale-d-rimini.html
it;it_parto_reduced;Parto naturale o cesareo;anna6490;2010-01-30;2010-02-04;5;5;19;41;461;http://forum.alfemminile.com/forum/f116/__f3970_f116-Parto-naturale-o-cesareo.html
it;it_parto_reduced;Non voglio figli per fobia del parto;innamoratissima22;2011-01-08;2011-01-19;11;11;22;40;496;http://forum.alfemminile.com/forum/f116/__f4912_f116-Non-voglio-figli-per-fobia-del-parto-cry.html
it;it_parto_reduced;La brutalità del parto naturale a ogni costo;occhidigatto22;2013-01-03;2013-01-04;1;1;26;39;783;http://forum.alfemminile.com/forum/f116/__f7050_f116-La-brutalita-del-parto-naturale-a-ogni-costo.html
it;it_parto_reduced;Chi di voi ha partorito al moscati ad avellino?;natalin19;2012-09-13;2012-09-18;5;5;3;39;288;http://forum.alfemminile.com/forum/f116/__f6704_f116-Chi-di-voi-ha-partorito-al-moscati-ad-avellino.html
it;it_parto_reduced;Chi e' di napoli e partorisce alla villa bianca?;barby7614;2012-11-24;2013-02-23;91;91;10;38;281;http://forum.alfemminile.com/forum/f116/__f6960_f116-Chi-e-di-napoli-e-partorisce-alla-villa-bianca.html
it;it_parto_reduced;E' bello partorire;alessandraost;2012-10-15;2012-10-16;1;1;23;38;869;http://forum.alfemminile.com/forum/f116/__f6834_f116-E-bello-partorire.html
it;it_parto_reduced;Casa del parto naturale acqualuce ostia (rm);carlottera;2012-12-04;2012-12-04;0;0;5;36;563;http://forum.alfemminile.com/forum/f116/__f6986_f116-Casa-del-parto-naturale-acqualuce-ostia-rm.html
it;it_parto_reduced;La mia esperienza al città di roma;laquercia;2011-08-13;2012-01-16;156;156;16;36;754;http://forum.alfemminile.com/forum/f116/__f5435_f116-La-mia-esperienza-al-citta-di-roma.html
it;it_parto_reduced;Un'altra domanda di una futura mamma alle già mamme...;stelladimare26;2012-07-17;2012-08-11;25;25;14;35;342;http://forum.alfemminile.com/forum/f116/__f6540_f116-Un-altra-domanda-di-una-futura-mamma-alle-gia-mamme.html
it;it_parto_reduced;Scrivo alle donne che hanno partorito...a quelle che hanno fatto il naturale o il cesareo.. a tutte.;bambolinabus;2010-08-30;2010-09-09;10;10;19;33;779;http://forum.alfemminile.com/forum/f116/__f4550_f116-Scrivo-alle-donne-che-hanno-partorito-a-quelle-che-hanno-fatto-il-naturale-o-il-cesareo-a-tutte.html
it;it_parto_reduced;Clinica città di roma;scacchi1;2006-06-07;2010-06-29;1483;1483;28;33;191;http://forum.alfemminile.com/forum/f116/__f137_f116-Clinica-citta-di-roma.html
it;it_parto_reduced;Ma si sopravvive al parto senza epidurale?  ?;sintony;2013-01-13;2013-01-14;1;1;21;31;289;http://forum.alfemminile.com/forum/f116/__f7093_f116-Ma-si-sopravvive-al-parto-senza-epidurale.html
it;it_parto_reduced;Sos pancia post parto;mursicula;2007-02-10;2009-08-18;920;920;28;30;391;http://forum.alfemminile.com/forum/f116/__f603_f116-Sos-pancia-post-parto.html
it;it_parto_reduced;Lotus birth | nessuno studio e placenta come tessuto morto;ggekina73;2009-07-31;2009-08-09;9;9;14;28;1025;http://forum.alfemminile.com/forum/f116/__f3360_f116-Lotus-birth-nessuno-studio-e-placenta-come-tessuto-morto.html
it;it_parto_reduced;Ostrica9 chiede una risposta;ostrica9;2013-03-06;2013-03-18;12;12;17;28;1133;http://forum.alfemminile.com/forum/f116/__f7268_f116-Ostrica9-chiede-una-risposta.html
it;it_parto_reduced;Mi sento una fallita...;sanguefreddomanonsempre;2012-11-17;2012-11-17;0;0;21;27;571;http://forum.alfemminile.com/forum/f116/__f6937_f116-Mi-sento-una-fallita.html
