lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
it;aspettare un figlio  ;Cesareo;marylyn91;19/06/12;19/06/12;0;1;3;5;150;http://forum.alfemminile.com/forum/matern1/__f417753_matern1-Cesareo.html
it;aspettare un figlio  ;Ecco il mio parto...;danistellina;19/06/12;19/06/12;0;1;4;5;551;http://forum.alfemminile.com/forum/matern1/__f417732_matern1-Ecco-il-mio-parto.html
it;aspettare un figlio  ;Quanto manca alla vostra dpp?;vale110791;11/06/12;11/06/12;0;1;48;56;45;http://forum.alfemminile.com/forum/matern1/__f416380_matern1-Quanto-manca-alla-vostra-dpp-mrgreen-amour.html
it;aspettare un figlio  ;Cesario;maddy251188;19/06/12;19/06/12;0;1;3;7;79;http://forum.alfemminile.com/forum/matern1/__f417715_matern1-Cesario.html
it;aspettare un figlio  ;Curiositˆ...x le giˆ mamme!;stelladimare26;14/06/12;14/06/12;0;1;23;83;136;http://forum.alfemminile.com/forum/matern1/__f416902_matern1-Curiosita-x-le-gia-mamme.html
it;aspettare un figlio  ;Quante hanno avuto un primo parto molto veloce?;penelope1544;19/06/12;19/06/12;0;1;9;19;495;http://forum.alfemminile.com/forum/matern1/__f417690_matern1-Quante-hanno-avuto-un-primo-parto-molto-veloce.html
it;aspettare un figlio  ;Ormai anche i parti naturali sono finti e non dite di no....;ilariacu;17/06/12;17/06/12;0;1;18;34;548;http://forum.alfemminile.com/forum/matern1/__f417374_matern1-Ormai-anche-i-parti-naturali-sono-finti-e-non-dite-di-no.html
it;aspettare un figlio  ;Oggi 36+0;giorgym;18/06/12;19/06/12;1;2;4;6;59;http://forum.alfemminile.com/forum/matern1/__f417437_matern1-Oggi-36-0-fou-fou.html
it;aspettare un figlio  ;Ma se il sederino del mio matteo e'..;vale110791;19/06/12;19/06/12;0;1;5;11;114;http://forum.alfemminile.com/forum/matern1/__f417614_matern1-Ma-se-il-sederino-del-mio-matteo-e-arrow.html
it;aspettare un figlio  ;Perche negli ospedali spingono per l'epidurale?;gattinar;18/06/12;18/06/12;0;1;13;19;226;http://forum.alfemminile.com/forum/matern1/__f417505_matern1-Perche-negli-ospedali-spingono-per-l-epidurale.html
it;aspettare un figlio  ;Quante femmine nasceranno entro l anno??!?!;anto8623;18/06/12;18/06/12;0;1;28;34;42;http://forum.alfemminile.com/forum/matern1/__f417533_matern1-Quante-femmine-nasceranno-entro-l-anno.html
it;aspettare un figlio  ;Epidurale (sondaggio);mammanatyfm;17/06/12;17/06/12;0;1;31;53;302;http://forum.alfemminile.com/forum/matern1/__f417297_matern1-Epidurale-sondaggio.html
it;aspettare un figlio  ;Sono indecisa sull'apermus;elizadoo78;16/06/12;17/06/12;1;2;13;23;145;http://forum.alfemminile.com/forum/matern1/__f417288_matern1-Sono-indecisa-sull-apermus.html
it;aspettare un figlio  ;A che settimana avete partorito il primo figlio?;marjana74;18/06/12;18/06/12;0;1;9;10;93;http://forum.alfemminile.com/forum/matern1/__f417542_matern1-A-che-settimana-avete-partorito-il-primo-figlio.html
it;aspettare un figlio  ;Chi cm me???;lapetto;18/06/12;18/06/12;0;1;4;7;112;http://forum.alfemminile.com/forum/matern1/__f417529_matern1-Chi-cm-me.html
it;aspettare un figlio  ;Mia madre mi ha raccontato come sono nata (sondaggio);morenaslayer;18/06/12;18/06/12;0;1;6;7;680;http://forum.alfemminile.com/forum/matern1/__f417495_matern1-Mia-madre-mi-ha-raccontato-come-sono-nata-sondaggio.html
it;aspettare un figlio  ;Mi manca pochissimo!!aiutoooooooo;marylyn91;16/06/12;16/06/12;0;1;5;13;119;http://forum.alfemminile.com/forum/matern1/__f417224_matern1-Mi-manca-pochissimo-aiutoooooooo.html
it;aspettare un figlio  ;"Mi aiutate a capire cosa intendete esattamente per parto ""veramente"" naturale?";maryc78;18/06/12;18/06/12;0;1;8;25;297;http://forum.alfemminile.com/forum/matern1/__f417465_matern1-Mi-aiutate-a-capire-cosa-intendete-esattamente-per-parto-veramente-naturale.html
it;aspettare un figlio  ;Problema depilazione   ps non ridete grazieeeeeee;vale110791;13/06/12;13/06/12;0;1;12;18;247;http://forum.alfemminile.com/forum/matern1/__f416760_matern1-Problema-depilazione-shy-ps-non-ridete-grazieeeeeee-mrgreen.html
it;aspettare un figlio  ;Mi ricordate i nomi dei vostri bimbi e bimbe in arrivo??;eli2573;18/06/12;18/06/12;0;1;29;36;84;http://forum.alfemminile.com/forum/matern1/__f417427_matern1-Mi-ricordate-i-nomi-dei-vostri-bimbi-e-bimbe-in-arrivo.html
it;aspettare un figlio  ;;bellissimaaurora2011;18/07/11;18/07/11;0;1;78;5199;122;http://forum.alfemminile.com/forum/matern1/__f368468_matern1--cool-cool-cool-cool.html
it;bimbo crece  ;Dove andrete in vacanza?;valefedeale;11/06/13;11/06/13;0;1;13;19;132;http://forum.alfemminile.com/forum/bebegrandit/__f30568_bebegrandit-Dove-andrete-in-vacanza.html
it;bimbo crece  ;Aggiornamenti...;nausicaa411;30/05/13;30/05/13;0;1;14;26;395;http://forum.alfemminile.com/forum/bebegrandit/__f30360_bebegrandit-Aggiornamenti.html
it;bimbo crece  ;Ot : partorire in anticipo;cipolla51;30/05/13;30/05/13;0;1;6;14;228;http://forum.alfemminile.com/forum/bebegrandit/__f30370_bebegrandit-Ot-partorire-in-anticipo.html
it;bimbo crece  ;- 7 al tc...;nausicaa411;29/05/13;29/05/13;0;1;12;24;305;http://forum.alfemminile.com/forum/bebegrandit/__f30331_bebegrandit--7-al-tc-love-larme.html
it;bimbo crece  ;Stanotte un delirio;nausicaa411;27/05/13;27/05/13;0;1;9;23;720;http://forum.alfemminile.com/forum/bebegrandit/__f30275_bebegrandit-Stanotte-un-delirio-larme.html
it;bimbo crece  ;La mia collega in canada ha partorito;marzialory;20/05/13;20/05/13;0;1;10;19;286;http://forum.alfemminile.com/forum/bebegrandit/__f29991_bebegrandit-La-mia-collega-in-canada-ha-partorito-amour-cry.html
it;bimbo crece  ;Ragazze..;xmucciarellax;18/05/13;18/05/13;0;1;15;39;172;http://forum.alfemminile.com/forum/bebegrandit/__f29921_bebegrandit-Ragazze-lover.html
it;bimbo crece  ;Dodici anni or sono;aleta23;14/05/13;15/05/13;1;2;7;9;294;http://forum.alfemminile.com/forum/bebegrandit/__f29677_bebegrandit-Dodici-anni-or-sono.html
it;bimbo crece  ;Costume intero;wilmaflinstones;14/05/13;14/05/13;0;1;27;39;208;http://forum.alfemminile.com/forum/bebegrandit/__f29663_bebegrandit-Costume-intero.html
it;bimbo crece  ;Consiglio depilazione;nausicaa411;09/05/13;09/05/13;0;1;4;6;205;http://forum.alfemminile.com/forum/bebegrandit/__f29389_bebegrandit-Consiglio-depilazione-fou.html
it;bimbo crece  ;Qualcuno usa pearly baby comb?;xarriettyx;06/05/13;07/05/13;1;2;4;21;212;http://forum.alfemminile.com/forum/bebegrandit/__f29256_bebegrandit-Qualcuno-usa-pearly-baby-comb.html
it;bimbo crece  ;Questione montata lattea...tanto per capire come funziona  (lungo);pakyna;06/05/13;06/05/13;0;1;19;51;525;http://forum.alfemminile.com/forum/bebegrandit/__f29289_bebegrandit-Questione-montata-lattea-tanto-per-capire-come-funziona-roll-lungo.html
it;bimbo crece  ;Ciao ragazze....;minnie905;20/04/13;20/04/13;0;1;4;5;256;http://forum.alfemminile.com/forum/bebegrandit/__f28620_bebegrandit-Ciao-ragazze.html
it;bimbo crece  ;Mi raccontate il vostro cesareo?( astenersi chi ha fatto il naturale);xarriettyx;04/04/13;04/04/13;0;1;8;12;337;http://forum.alfemminile.com/forum/bebegrandit/__f28229_bebegrandit-Mi-raccontate-il-vostro-cesareo-astenersi-chi-ha-fatto-il-naturale.html
it;bimbo crece  ;Il dopo gravidanza.. segni indelebili..;fatajeje;06/03/13;06/03/13;0;1;24;66;225;http://forum.alfemminile.com/forum/bebegrandit/__f27353_bebegrandit-Il-dopo-gravidanza-segni-indelebili-triste-evil.html
it;bimbo crece  ;Avete mai letto la sezione perdere un figlio?;lapunitrice13;28/03/13;28/03/13;0;1;5;6;660;http://forum.alfemminile.com/forum/bebegrandit/__f28084_bebegrandit-Avete-mai-letto-la-sezione-perdere-un-figlio-triste.html
it;bimbo crece  ;Mariti al tc;nausicaa411;26/03/13;27/03/13;1;2;11;15;431;http://forum.alfemminile.com/forum/bebegrandit/__f28035_bebegrandit-Mariti-al-tc-roll.html
it;bimbo crece  ;Quando avete partorito..;laura80081;25/03/13;25/03/13;0;1;12;28;232;http://forum.alfemminile.com/forum/bebegrandit/__f28006_bebegrandit-Quando-avete-partorito.html
it;bimbo crece  ;Oggi è un grande giorno....;minnie905;20/03/13;20/03/13;0;1;13;14;65;http://forum.alfemminile.com/forum/bebegrandit/__f27827_bebegrandit-Oggi-e-un-grande-giorno.html
it;bimbo crece  ;Avete mai temuto seriamente;pocketfrog74;01/03/13;01/03/13;0;1;11;17;275;http://forum.alfemminile.com/forum/bebegrandit/__f27224_bebegrandit-Avete-mai-temuto-seriamente.html
it;bimbo crece  ;Ragazze passo per un saluto.....;minnie905;28/02/13;01/03/13;1;2;6;7;45;http://forum.alfemminile.com/forum/bebegrandit/__f27191_bebegrandit-Ragazze-passo-per-un-saluto.html
it;bimbo crece  ;Il bimbo cresce. live forum con tata simona;niveaalf;05/02/13;07/02/13;2;3;17;33;660;http://forum.alfemminile.com/forum/bebegrandit/__f26528_bebegrandit-Il-bimbo-cresce-live-forum-con-tata-simona.html
it;bimbo crece  ;Al mare con neonato?;nausicaa411;22/01/13;22/01/13;0;1;10;22;320;http://forum.alfemminile.com/forum/bebegrandit/__f26180_bebegrandit-Al-mare-con-neonato-roll.html
it;bimbo crece  ;A proposito di cesareo;seredani;19/01/13;20/01/13;1;2;17;52;665;http://forum.alfemminile.com/forum/bebegrandit/__f26119_bebegrandit-A-proposito-di-cesareo.html
it;bimbo crece  ;Fatta eco stamattina...;minnie905;21/01/13;21/01/13;0;1;4;5;60;http://forum.alfemminile.com/forum/bebegrandit/__f26161_bebegrandit-Fatta-eco-stamattina-roule.html
it;bimbo crece  ;Qualcuna di voi ha fatto primo figlio t.c. e secondo parto naturale ?;minnie905;17/01/13;17/01/13;0;1;5;6;517;http://forum.alfemminile.com/forum/bebegrandit/__f26016_bebegrandit-Qualcuna-di-voi-ha-fatto-primo-figlio-t-c-e-secondo-parto-naturale.html
it;bimbo crece  ;Oggi visita ginecologica;sonounamammafelice;07/01/13;07/01/13;0;1;9;12;311;http://forum.alfemminile.com/forum/bebegrandit/__f25679_bebegrandit-Oggi-visita-ginecologica.html
it;bimbo crece  ;Buone notizie dal mio gine   ma;nausicaa411;02/01/13;02/01/13;0;1;9;18;390;http://forum.alfemminile.com/forum/bebegrandit/__f25517_bebegrandit-Buone-notizie-dal-mio-gine-super-ma-roll.html
it;bimbo crece  ;Mia cognata, povera,;ninfea976;21/12/12;21/12/12;0;1;14;30;220;http://forum.alfemminile.com/forum/bebegrandit/__f25270_bebegrandit-Mia-cognata-povera.html
it;bimbo crece  ;Come e' stata...;mammina802;16/12/12;17/12/12;1;2;9;10;242;http://forum.alfemminile.com/forum/bebegrandit/__f25096_bebegrandit-Come-e-stata.html
it;bimbo crece  ;Pranzo di natale... paranioe...;danychiara;13/12/12;13/12/12;0;1;4;6;393;http://forum.alfemminile.com/forum/bebegrandit/__f24997_bebegrandit-Pranzo-di-natale-paranioe.html
it;bimbo crece  ;Di notte dopo che chri si alza mi capita spesso di pensare a come;princiloves;07/12/12;07/12/12;0;1;4;10;315;http://forum.alfemminile.com/forum/bebegrandit/__f24813_bebegrandit-Di-notte-dopo-che-chri-si-alza-mi-capita-spesso-di-pensare-a-come.html
it;bimbo crece  ;Sospetti problemi cognitivi bimba 11 mesi;fiorina792;03/12/12;03/12/12;0;1;6;9;1088;http://forum.alfemminile.com/forum/bebegrandit/__f24647_bebegrandit-Sospetti-problemi-cognitivi-bimba-11-mesi.html
it;bimbo crece  ;E' natooooooo!!!!!;70aquarius;12/11/12;12/11/12;0;1;29;31;65;http://forum.alfemminile.com/forum/bebegrandit/__f23922_bebegrandit-E-natooooooo-bebe-bebe-bebe-bebe-bebe.html
it;bimbo crece  ;Mi chiamo elisa...;elisa8722;24/11/12;24/11/12;0;1;6;7;108;http://forum.alfemminile.com/forum/bebegrandit/__f24347_bebegrandit-Mi-chiamo-elisa.html
it;bimbo crece  ;Mi manca non aver partorito naturalmente!!!;marilinda07;21/11/12;22/11/12;1;2;13;27;416;http://forum.alfemminile.com/forum/bebegrandit/__f24261_bebegrandit-Mi-manca-non-aver-partorito-naturalmente.html
it;bimbo crece  ;Ho scoperto che mio figlio sarˆ toro come quella defic di mia cognata;princiloves;19/11/12;19/11/12;0;1;23;37;82;http://forum.alfemminile.com/forum/bebegrandit/__f24184_bebegrandit-Ho-scoperto-che-mio-figlio-sara-toro-come-quella-defic-di-mia-cognata.html
it;bimbo crece  ;Almeno il marito...;nausicaa411;16/11/12;16/11/12;0;1;5;8;178;http://forum.alfemminile.com/forum/bebegrandit/__f24088_bebegrandit-Almeno-il-marito-love.html
it;bimbo crece  ;Che spavento;impatatata1;14/11/12;14/11/12;0;1;6;7;134;http://forum.alfemminile.com/forum/bebegrandit/__f24029_bebegrandit-Che-spavento-pcbreak.html
it;bimbo crece  ;Teoria di un amico (uomo) sul parto...;catrina977;09/11/12;09/11/12;0;1;16;18;183;http://forum.alfemminile.com/forum/bebegrandit/__f23814_bebegrandit-Teoria-di-un-amico-uomo-sul-parto-shock.html
it;bimbo crece  ;C'ho l'ansia...;impatatata1;09/11/12;09/11/12;0;1;7;14;203;http://forum.alfemminile.com/forum/bebegrandit/__f23799_bebegrandit-C-ho-l-ansia.html
it;bimbo crece  ;Nuvola;feder1978;07/11/12;07/11/12;0;1;4;7;151;http://forum.alfemminile.com/forum/bebegrandit/__f23737_bebegrandit-Nuvola-arrow-arrow-arrow.html
it;bimbo crece  ;Nuvola!!!!!!!!;ilarietta69;06/11/12;06/11/12;0;1;6;11;155;http://forum.alfemminile.com/forum/bebegrandit/__f23700_bebegrandit-Nuvola.html
it;bimbo crece  ;Parto in macchina!!;fatajeje;19/10/12;19/10/12;0;1;7;15;207;http://forum.alfemminile.com/forum/bebegrandit/__f22918_bebegrandit-Parto-in-macchina-shock-shock-shock-shock.html
it;bimbo crece  ;Ma è normale sentire cos“ male?;irek80;28/09/12;28/09/12;0;1;6;9;193;http://forum.alfemminile.com/forum/bebegrandit/__f22127_bebegrandit-Ma-e-normale-sentire-cosi-male-larme-larme-larme.html
it;bimbo crece  ;Il vostro parto?;laura80081;02/11/12;02/11/12;0;1;27;65;610;http://forum.alfemminile.com/forum/bebegrandit/__f23538_bebegrandit-Il-vostro-parto-shock.html
it;bimbo crece  ;"Sondaggio non molto ""politically correct""";carriebradshow79;02/11/12;02/11/12;0;1;15;19;487;http://forum.alfemminile.com/forum/bebegrandit/__f23551_bebegrandit-Sondaggio-non-molto-politically-correct.html
it;bimbo crece  ;Ki dorme assieme a bebe'?;lapunitrice13;09/10/12;09/10/12;0;1;21;24;185;http://forum.alfemminile.com/forum/bebegrandit/__f22532_bebegrandit-Ki-dorme-assieme-a-bebe-evil.html
it;bimbo crece  ;Ciclo;veronikina22;21/09/12;21/09/12;0;1;4;7;205;http://forum.alfemminile.com/forum/bebegrandit/__f21881_bebegrandit-Ciclo.html
it;bimbo crece  ;Che sia magia nera???;slackanch;18/09/12;19/09/12;1;2;8;15;141;http://forum.alfemminile.com/forum/bebegrandit/__f21830_bebegrandit-Che-sia-magia-nera-shock-shock.html
it;bimbo crece  ;Mamme liguri a me;mammina802;19/09/12;19/09/12;0;1;4;7;258;http://forum.alfemminile.com/forum/bebegrandit/__f21844_bebegrandit-Mamme-liguri-a-me-amour.html
it;bimbo crece  ;Voi che fareste? importante decisione medica....;laura80081;07/09/12;07/09/12;0;1;4;7;326;http://forum.alfemminile.com/forum/bebegrandit/__f21556_bebegrandit-Voi-che-fareste-importante-decisione-medica-roll.html
it;bimbo crece  ;domandona.... riflettiamo insieme? (mooooolto lungo);liake;28/08/12;28/08/12;0;1;14;45;720;http://forum.alfemminile.com/forum/bebegrandit/__f21270_bebegrandit--roll-roll-domandona-riflettiamo-insieme-mooooolto-lungo.html
it;bimbo crece  ;Penso partorir— al centro nascite alternative;hackercorallo;21/08/12;21/08/12;0;1;6;14;339;http://forum.alfemminile.com/forum/bebegrandit/__f21128_bebegrandit-Penso-partoriro-al-centro-nascite-alternative.html
it;bimbo crece  ;Devo decidere se.....;minnie905;14/08/12;14/08/12;0;1;9;15;348;http://forum.alfemminile.com/forum/bebegrandit/__f21057_bebegrandit-Devo-decidere-se.html
it;bimbo crece  ;Alle mamme bis, tris...ecc....;minnie905;13/08/12;13/08/12;0;1;3;11;237;http://forum.alfemminile.com/forum/bebegrandit/__f21037_bebegrandit-Alle-mamme-bis-tris-ecc.html
it;bimbo crece  ;Aiuto... perdita capelli post parto;stregasimona19;26/07/12;26/07/12;0;1;4;6;385;http://forum.alfemminile.com/forum/bebegrandit/__f20658_bebegrandit-Aiuto-perdita-capelli-post-parto.html
it;bimbo crece  ;Cicatrice cesareo;vvsl;24/07/12;24/07/12;0;1;6;40;93;http://forum.alfemminile.com/forum/bebegrandit/__f20599_bebegrandit-Cicatrice-cesareo.html
it;bimbo crece  ;"Dopo quanti mesi di ""caccia""";sofiaromeo;24/07/12;24/07/12;0;1;15;39;256;http://forum.alfemminile.com/forum/bebegrandit/__f20569_bebegrandit-Dopo-quanti-mesi-di-caccia.html
it;bimbo crece  ;assorbenti interni;mosigiba;22/07/12;22/07/12;0;1;8;11;118;http://forum.alfemminile.com/forum/bebegrandit/__f20513_bebegrandit--shock-assorbenti-interni-shock.html
it;bimbo crece  ;"Mi ""presento""";vvsl;17/07/12;17/07/12;0;1;10;28;86;http://forum.alfemminile.com/forum/bebegrandit/__f20345_bebegrandit-Mi-presento.html
it;bimbo crece  ;Voi cosa fareste al mio posto?;sonounamammafelice;27/06/12;27/06/12;0;1;9;23;293;http://forum.alfemminile.com/forum/bebegrandit/__f19924_bebegrandit-Voi-cosa-fareste-al-mio-posto.html
it;bimbo nato  ;help...dispareunia dopo gravidanza...urgente;missdolcelady;03/12/10;03/12/10;0;1;3;7;631;http://forum.alfemminile.com/forum/matern2/__f426227_matern2--help-dispareunia-dopo-gravidanza-urgente.html
it;bimbo nato  ;Diastasi addominale;fufi78;13/06/13;13/06/13;0;1;3;9;634;http://forum.alfemminile.com/forum/matern2/__f505284_matern2-Diastasi-addominale-triste.html
it;bimbo nato  ;Cesarizzata verso parto naturale;volarealto1;08/05/13;08/05/13;0;1;11;21;288;http://forum.alfemminile.com/forum/matern2/__f504697_matern2-Cesarizzata-verso-parto-naturale.html
it;bimbo nato  ;Vabbè faccio una confessione        non ho mai;coska2210;30/04/13;01/05/13;1;2;23;37;169;http://forum.alfemminile.com/forum/matern2/__f504619_matern2-Vabbe-faccio-una-confessione-shy-shy-shy-non-ho-mai.html
it;bimbo nato  ;Il parto naturale,ditelo ad un'ostetrica!;follemente2;14/05/13;15/05/13;1;2;11;13;441;http://forum.alfemminile.com/forum/matern2/__f504829_matern2-Il-parto-naturale-ditelo-ad-un-ostetrica.html
it;bimbo nato  ;Chi ha fatto la visita dopo 40 g dal parto?;vales1926;15/05/13;16/05/13;1;2;7;14;33;http://forum.alfemminile.com/forum/matern2/__f504855_matern2-Chi-ha-fatto-la-visita-dopo-40-g-dal-parto.html
it;bimbo nato  ;Il salento è!!!(per chi vuole andarci in vacanza);miosalento;11/03/10;26/04/11;411;412;13;53;179;http://forum.alfemminile.com/forum/matern2/__f383531_matern2-Il-salento-e-per-chi-vuole-andarci-in-vacanza.html
it;bimbo nato  ;Capoparto e assorbenti interni?;doramaaar;30/04/13;01/05/13;1;2;4;9;98;http://forum.alfemminile.com/forum/matern2/__f504606_matern2-Capoparto-e-assorbenti-interni-shy-shy.html
it;bimbo nato  ;Cerco doula;mammasara85;06/02/13;06/02/13;0;1;7;8;113;http://forum.alfemminile.com/forum/matern2/__f502917_matern2-Cerco-doula.html
it;bimbo nato  ;Pillola o spirale?;vales1926;10/05/13;10/05/13;0;1;10;15;378;http://forum.alfemminile.com/forum/matern2/__f504725_matern2-Pillola-o-spirale.html
it;bimbo nato  ;Pancetta post parto.;nik11182;06/05/13;07/05/13;1;2;11;13;205;http://forum.alfemminile.com/forum/matern2/__f504671_matern2-Pancetta-post-parto-evil-evil.html
it;bimbo nato  ;Calcoli alla colecisti: qualcuna li ha o li ha tolti?;marino234;22/04/13;22/04/13;0;1;9;13;358;http://forum.alfemminile.com/forum/matern2/__f504521_matern2-Calcoli-alla-colecisti-qualcuna-li-ha-o-li-ha-tolti.html
it;bimbo nato  ;Domanda sui primi giorni di vita del bambino;mariamaria19811;12/04/13;12/04/13;0;1;5;6;586;http://forum.alfemminile.com/forum/matern2/__f504343_matern2-Domanda-sui-primi-giorni-di-vita-del-bambino.html
it;bimbo nato  ;Mia figlia e nata asfissiata per colpa di un giro di cordone;an857;03/04/13;04/04/13;1;2;6;18;391;http://forum.alfemminile.com/forum/matern2/__f504226_matern2-Mia-figlia-e-nata-asfissiata-per-colpa-di-un-giro-di-cordone.html
it;bimbo nato  ;E ora anche io posso dire di essere qui a pieno titolo;ritrattoinseppia;03/04/13;03/04/13;0;1;11;12;39;http://forum.alfemminile.com/forum/matern2/__f504223_matern2-E-ora-anche-io-posso-dire-di-essere-qui-a-pieno-titolo.html
it;bimbo nato  ;Sondaggio: conservazione del cordone;varcetta;04/01/13;06/01/13;2;3;8;15;531;http://forum.alfemminile.com/forum/matern2/__f501866_matern2-Sondaggio-conservazione-del-cordone-arrow.html
it;bimbo nato  ;Ma com'è buffo il mondo (per dire, è una cazzatiella)...;valenteena;15/03/13;15/03/13;0;1;20;26;154;http://forum.alfemminile.com/forum/matern2/__f503903_matern2-Ma-com-e-buffo-il-mondo-per-dire-e-una-cazzatiella.html
it;bimbo nato  ;Ho davvero bisogno di un parere (lungo);rocketqueen87;10/03/13;10/03/13;0;1;12;18;825;http://forum.alfemminile.com/forum/matern2/__f503798_matern2-Ho-davvero-bisogno-di-un-parere-lungo.html
it;bimbo nato  ;Figlio unico;dream752;04/03/13;04/03/13;0;1;12;17;297;http://forum.alfemminile.com/forum/matern2/__f503641_matern2-Figlio-unico.html
it;bimbo nato  ;Ciao ragazze ogni tanto torno...;areseide;15/02/13;15/02/13;0;1;3;6;668;http://forum.alfemminile.com/forum/matern2/__f503166_matern2-Ciao-ragazze-ogni-tanto-torno.html
it;bimbo nato  ;Le donne che non si truccano io non le capiro' mai;lievecomelaneve1;10/02/09;10/02/09;0;1;57;116;288;http://forum.alfemminile.com/forum/matern2/__f297351_matern2-Le-donne-che-non-si-truccano-io-non-le-capiro-mai-shock.html
it;bimbo nato  ;Mamma da una una settimana, lettone o culla?;1milla;07/02/13;07/02/13;0;1;17;20;246;http://forum.alfemminile.com/forum/matern2/__f502962_matern2-Mamma-da-una-una-settimana-lettone-o-culla.html
it;bimbo nato  ;Qlc di voi ha chiuso le tube;cry7878;07/02/13;07/02/13;0;1;3;6;226;http://forum.alfemminile.com/forum/matern2/__f502929_matern2-Qlc-di-voi-ha-chiuso-le-tube.html
it;bimbo nato  ;Sono tra voi!;pullico1;04/02/13;04/02/13;0;1;5;10;165;http://forum.alfemminile.com/forum/matern2/__f502827_matern2-Sono-tra-voi.html
it;bimbo nato  ;Bis mamme ho bisogno di voi;elysa805;02/02/13;04/02/13;2;3;9;10;310;http://forum.alfemminile.com/forum/matern2/__f502794_matern2-Bis-mamme-ho-bisogno-di-voi.html
it;bimbo nato  ;Ot: dopo parto, diastasi dei retti addominali;iaia72;16/01/07;16/01/07;0;1;10;22;369;http://forum.alfemminile.com/forum/matern2/__f109363_matern2-Ot-dopo-parto-diastasi-dei-retti-addominali.html
it;bimbo nato  ;Ma se io volessi andare in vacanza in salento;ospiteindiscreto;14/01/13;14/01/13;0;1;10;21;311;http://forum.alfemminile.com/forum/matern2/__f502193_matern2-Ma-se-io-volessi-andare-in-vacanza-in-salento.html
it;bimbo nato  ;Per le giˆ mamme  varici vulvari: parto naturale o con taglio cesareo?;vesnaljuba;30/01/13;30/01/13;0;1;4;5;178;http://forum.alfemminile.com/forum/matern2/__f502663_matern2-Per-le-gia-mamme-varici-vulvari-parto-naturale-o-con-taglio-cesareo.html
it;bimbo nato  ;Sondaggio (devo sapere) trito: chi di voi ha avuto un figlio dopo i 40??;paperinik69;23/01/13;23/01/13;0;1;23;42;176;http://forum.alfemminile.com/forum/matern2/__f502423_matern2-Sondaggio-devo-sapere-trito-chi-di-voi-ha-avuto-un-figlio-dopo-i-40.html
it;bimbo nato  ;Ma se la bambina dorme di notte la svegliate per attaccata al seno?;trottola2012;22/01/13;22/01/13;0;1;7;9;126;http://forum.alfemminile.com/forum/matern2/__f502390_matern2-Ma-se-la-bambina-dorme-di-notte-la-svegliate-per-attaccata-al-seno.html
it;bimbo nato  ;Vi sembrarˆ una richiesta stran ma...;coska2210;17/01/13;18/01/13;1;2;12;24;165;http://forum.alfemminile.com/forum/matern2/__f502303_matern2-Vi-sembrara-una-richiesta-stran-ma.html
it;bimbo nato  ;Cordone ombelicale intorno al collo;aidee79;18/01/13;18/01/13;0;1;4;6;227;http://forum.alfemminile.com/forum/matern2/__f502311_matern2-Cordone-ombelicale-intorno-al-collo.html
it;bimbo nato  ;Io voglio farmi cucire le tube;viola232;29/05/08;29/05/08;0;1;14;36;185;http://forum.alfemminile.com/forum/matern2/__f234236_matern2-Io-voglio-farmi-cucire-le-tube.html
it;bimbo nato  ;Help: stimolazione col tiralatte. chi come me?;philippelebeau;07/01/13;07/01/13;0;1;6;10;354;http://forum.alfemminile.com/forum/matern2/__f501920_matern2-Help-stimolazione-col-tiralatte-chi-come-me.html
it;bimbo nato  ;Positiva ureplasma e micoplasma;pullico1;03/01/13;05/01/13;2;3;3;11;246;http://forum.alfemminile.com/forum/matern2/__f501840_matern2-Positiva-ureplasma-e-micoplasma.html
it;bimbo nato  ;perplessa fine del mondo;antonellina19;17/12/12;17/12/12;0;1;19;24;149;http://forum.alfemminile.com/forum/matern2/__f501479_matern2--roll-roll-perplessa-fine-del-mondo.html
it;bimbo nato  ;Ho minacciato il pediatra che se non veniva a visitare la bimba;aveengoo;14/12/12;14/12/12;0;1;18;40;351;http://forum.alfemminile.com/forum/matern2/__f501418_matern2-Ho-minacciato-il-pediatra-che-se-non-veniva-a-visitare-la-bimba.html
it;bimbo nato  ;Distacco dalla realtˆ;anerolr1;04/11/12;04/11/12;0;1;6;17;279;http://forum.alfemminile.com/forum/matern2/__f499877_matern2-Distacco-dalla-realta.html
it;bimbo nato  ;Racconto parto..so che nn aspettate altro;bontgirl13;09/12/12;09/12/12;0;1;12;14;321;http://forum.alfemminile.com/forum/matern2/__f501233_matern2-Racconto-parto-so-che-nn-aspettate-altro-lol-lol-roule-roule-roule.html
it;bimbo nato  ;Ripresa dopo un cesareo;douspitit;02/12/12;02/12/12;0;1;9;13;310;http://forum.alfemminile.com/forum/matern2/__f501028_matern2-Ripresa-dopo-un-cesareo.html
it;bimbo nato  ;Aiutoooo! allattamento e pillola del giorno dopo!;soleblu3;23/01/04;30/09/12;3173;3174;3;6;356;http://forum.alfemminile.com/forum/matern2/__f5209_matern2-Aiutoooo-allattamento-e-pillola-del-giorno-dopo.html
it;bimbo nato  ;Non ne so nulla di parto con induzione.....;braciolina3;05/12/12;05/12/12;0;1;12;21;224;http://forum.alfemminile.com/forum/matern2/__f501136_matern2-Non-ne-so-nulla-di-parto-con-induzione.html
